state,township,village_tract_town,list_name,name,label
Shan (North),Yawng Lin,Yawng Lin,site_name,Pyan Yone,Pyan Yone
Shan (North),Yawng Lin,Yawng Lin,site_name,Twee Laik,Twee Laik
Shan (North),Yawng Lin,Yawng Lin,site_name,Twee Laik,Twee Laik
Shan (North),Yawng Lin,Ngaik Mway,site_name,Yawng Lawng,Yawng Lawng
Shan (North),Yawng Lin,Ngaik Mway,site_name,Yawng Lawng,Yawng Lawng
Shan (North),Yawng Lin,Yawng Teit,site_name,Yaong Tu,Yaong Tu
Shan (North),Yawng Lin,Yawng Teit,site_name,Yaong Tu,Yaong Tu
Shan (North),Yawng Lin,Yawng Teit,site_name,Yaong Tu,Yaong Tu
Shan (North),Yawng Lin,Ngaik Mway,site_name,Yaong Lung,Yaong Lung
Shan (North),Yawng Lin,Ngaik Mway,site_name,Yaong Lung,Yaong Lung
Shan (North),Yawng Lin,Ngaik Mway,site_name,Yaong Lung,Yaong Lung
Shan (North),Yawng Lin,Aum Aut,site_name,Yaong Klaik,Yaong Klaik
Shan (North),Yawng Lin,Aum Aut,site_name,Yaong Klaik,Yaong Klaik
Shan (North),Yawng Lin,Aum Aut,site_name,Yaong Klaik,Yaong Klaik
Shan (North),Yawng Lin,Aum Aut,site_name,Daux Laih,Daux Laih
Shan (North),Yawng Lin,Aum Aut,site_name,Daux Laih,Daux Laih
Shan (North),Yawng Lin,Aum Aut,site_name,Daux Laih,Daux Laih
Shan (North),Yawng Lin,Aum Aut,site_name,Cuang Chang,Cuang Chang
Shan (North),Yawng Lin,Aum Aut,site_name,Cuang Chang,Cuang Chang
Shan (North),Yawng Lin,Aum Aut,site_name,Cuang Chang,Cuang Chang
Shan (North),Yawng Lin,Aum Aut,site_name,Yawng Ngaik,Yawng Ngaik
Shan (North),Yawng Lin,Aum Aut,site_name,Yawng Ngaik,Yawng Ngaik
Shan (East),Mong Pawk,Yawng Hat,site_name,Kawng Pa,Kawng Pa
Shan (East),Mong Pawk,Yawng Hat,site_name,Kawng Pa,Kawng Pa
Shan (East),Mong Pawk,Yawng Hat,site_name,Taw Pa,Taw Pa
Shan (East),Mong Pawk,Yawng Hat,site_name,Taw Pa,Taw Pa
Shan (East),Mong Pawk,Yawng Hat,site_name,Taw Pa,Taw Pa
Shan (East),Mong Pawk,Yawng Hat,site_name,Nam Kway,Nam Kway
Shan (East),Mong Pawk,Yawng Hat,site_name,Nam Kway,Nam Kway
Shan (North),Yin Pang,Yin Pang,site_name,Pang Kai (Shao Par),Pang Kai (Shao Par)
Shan (North),Yin Pang,Yin Pang,site_name,Pang Kai (Shao Par),Pang Kai (Shao Par)
Shan (North),Yin Pang,Long Kein,site_name,Yawng Pa Lawng,Yawng Pa Lawng
Shan (North),Yin Pang,Long Kein,site_name,Yawng Pa Lawng,Yawng Pa Lawng
Shan (North),Yin Pang,Long Kein,site_name,Ko Hpart,Ko Hpart
Shan (North),Yin Pang,Long Kein,site_name,Ko Hpart,Ko Hpart
Shan (North),Yin Pang,Long Kein,site_name,Nar Lway,Nar Lway
Shan (North),Yin Pang,Long Kein,site_name,Nar Lway,Nar Lway
Shan (North),Yin Pang,Long Kein,site_name,Nar Lway,Nar Lway
Shan (North),Yawng Lin,Yawng Pang,site_name,Pyan Yawng,Pyan Yawng
Shan (North),Yawng Lin,Yawng Pang,site_name,Pyan Yawng,Pyan Yawng
Shan (North),Yawng Lin,Yawng Pang,site_name,Yawng Tu,Yawng Tu
Shan (North),Yawng Lin,Yawng Pang,site_name,Yawng Tu,Yawng Tu
Shan (North),Yawng Lin,Yawng Pang,site_name,Yawng Hkwee,Yawng Hkwee
Shan (North),Yawng Lin,Yawng Pang,site_name,Yawng Hkwee,Yawng Hkwee
Shan (North),Yawng Lin,Yawng Pang,site_name,Laik Leit (Yaik),Laik Leit (Yaik)
Shan (North),Yawng Lin,Yawng Pang,site_name,Laik Leit (Yaik),Laik Leit (Yaik)
Shan (North),Yawng Lin,Yawng Pang,site_name,Yaong Aw,Yaong Aw
Shan (North),Yawng Lin,Yawng Pang,site_name,Yaong Aw,Yaong Aw
Shan (North),Yawng Lin,Yawng Pang,site_name,Yaong Aw,Yaong Aw
Shan (North),Yawng Lin,Yawng Pang,site_name,Gah Vai,Gah Vai
Shan (North),Yawng Lin,Yawng Pang,site_name,Gah Vai,Gah Vai
Shan (North),Yawng Lin,Yawng Pang,site_name,Gah Vai,Gah Vai
Rakhine,Sittwe,,site_name,Sut Yoe Kya Ward,Sut Yoe Kya Ward
Rakhine,Sittwe,,site_name,Sat Roe Kya,Sat Roe Kya
Rakhine,Sittwe,Koung Doke Khar,site_name,Baw Du Pha (Aung Pin Lel),Baw Du Pha (Aung Pin Lel)
Rakhine,Myebon,,site_name,Myebon Town,Myebon Town
Rakhine,Myebon,,site_name,Kan Thar Htwet Wa Ward,Kan Thar Htwet Wa Ward
Rakhine,Myebon,,site_name,Myebon Town,Myebon Town
Rakhine,Myebon,,site_name,Taung Paw (Ku Lar Taung Ward),Taung Paw (Ku Lar Taung Ward)
Rakhine,Kyaukpyu,Gone Chwin,site_name,Kyauk Ta Lone,Kyauk Ta Lone
Rakhine,Rathedaung,Nyaung Pin Gyi,site_name,Nyaung Pin Gyi (Ku Lar),Nyaung Pin Gyi (Ku Lar)
Rakhine,Rathedaung,Ah Nauk Pyin,site_name,Anauk Pyin,Anauk Pyin
Rakhine,Sittwe,Ah Nauk San Pya Ward,site_name,Basara,Basara
Rakhine,Sittwe,Min Gan ward,site_name,Set Yone Su-3,Set Yone Su-3
Rakhine,Sittwe,Say Tha Mar,site_name,Ohn Taw Gyi (North),Ohn Taw Gyi (North)
Rakhine,Sittwe,Say Tha Mar,site_name,Ohn Taw Gyi (South),Ohn Taw Gyi (South)
Rakhine,Sittwe,Bu May,site_name,Thea Chaung Ku Lar,Thea Chaung Ku Lar
Rakhine,Sittwe,Bu May,site_name,Dar Paing Ywar Haung,Dar Paing Ywar Haung
Rakhine,Sittwe,Say Tha Mar,site_name,Say Tha Mar Gyi,Say Tha Mar Gyi
Rakhine,Sittwe,Say Tha Mar,site_name,Ohn Taw Shey,Ohn Taw Shey
Rakhine,Sittwe,Khaung Doke Kar,site_name,Khaung Doke Khar 1,Khaung Doke Khar 1
Rakhine,Sittwe,Khaung Doke Kar,site_name,Khaung Doke Khar-2,Khaung Doke Khar-2
Rakhine,Sittwe,Ywar Thit Kay,site_name,Thet Kae Pyin,Thet Kae Pyin
Rakhine,Sittwe,Sittwe Town,site_name,Set Yone Su,Set Yone Su
Rakhine,Sittwe,Thin Pone Tan,site_name,Thin Pone Tan,Thin Pone Tan
Rakhine,Pauktaw,Pauktaw Town,site_name,Ba Wan Chaung Wa Su,Ba Wan Chaung Wa Su
Rakhine,Pauktaw,Sin Tet Maw,site_name,Ah Nauk Ye Ku Lar,Ah Nauk Ye Ku Lar
Rakhine,Pauktaw,Sin Tet Maw,site_name,Ah Nauk Ywe,Ah Nauk Ywe
Rakhine,Pauktaw,Pon Nar Gyi,site_name,Hnget Chaung,Hnget Chaung
Rakhine,Pauktaw,Pein Hne Chaung,site_name,Kyein Ni Pyin,Kyein Ni Pyin
Rakhine,Pauktaw,Sin Tet Maw,site_name,Sin Tet Maw,Sin Tet Maw
Rakhine,Kyauktaw,Ywar Thit Kay,site_name,Yun Nyar,Yun Nyar
Rakhine,Kyauktaw,Tha Win Kaing,site_name,Shwe Hlaing Ku Lar,Shwe Hlaing Ku Lar
Rakhine,Kyauktaw,Tha Win Kaing,site_name,Shwe Hlaing,Shwe Hlaing
Rakhine,Kyauktaw,Let Saung Kauk,site_name,Let Saung Kauk,Let Saung Kauk
Rakhine,Kyauktaw,Wa Kin,site_name,Nidin,Nidin
Rakhine,Kyauktaw,Laung Shey,site_name,San Kar Taung,San Kar Taung
Rakhine,Kyauktaw,Taung Bwe,site_name,Taung Bwe,Taung Bwe
Rakhine,Mrauk-U,Pu Rein,site_name,Pa Rein,Pa Rein
Rakhine,Mrauk-U,Yin Thei,site_name,Ya Thei,Ya Thei
Rakhine,Mrauk-U,Sin Oe,site_name,Raw Ma Ni Sin Oe,Raw Ma Ni Sin Oe
Rakhine,Minbya,Kin Seik,site_name,Paik Thay,Paik Thay
Rakhine,Minbya,San Bar Lay,site_name,Sam Be Le,Sam Be Le
Rakhine,Minbya,Chaik Taung,site_name,Tha Dar,Tha Dar
Rakhine,Minbya,Chaik Taung,site_name,San Htoe Tan (Mus),San Htoe Tan (Mus)
Rakhine,Minbya,Chaik Taung,site_name,San Htoe Tan (Rak),San Htoe Tan (Rak)
Rakhine,Minbya,Ann Thar,site_name,Set Yone Maw,Set Yone Maw
Rakhine,Ann,Ann (South),site_name,Pe Pa Don (Zay Taung Quarter)Camp,Pe Pa Don (Zay Taung Quarter)Camp
Rakhine,Ann,Ann (South),site_name,Sport Hall,Sport Hall
Rakhine,Ann,Ann (South),site_name,Kan Deik Monastry,Kan Deik Monastry
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Pyi Taw Thar ward,Pyi Taw Thar ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Mahar Kan Gyi Shin (City Hall),Mahar Kan Gyi Shin (City Hall)
Rakhine,Kyauktaw,Kan Sauk,site_name,Kan Sauk,Kan Sauk
Rakhine,Kyauktaw,Kan Sauk,site_name,Kan Sauk,Kan Sauk
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Pyi Taw Thar ward,Pyi Taw Thar ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Mahar Kan Gyi Shin (Thein Pyin),Mahar Kan Gyi Shin (Thein Pyin)
Rakhine,Kyauktaw,Taung Min Ku Lar,site_name,Taung Min Kalar,Taung Min Kalar
Rakhine,Kyauktaw,Taung Min Ku Lar,site_name,Taung Min Kalar,Taung Min Kalar
Rakhine,Kyauktaw,Kha Maung Taw,site_name,War Taung,War Taung
Rakhine,Kyauktaw,Kha Maung Taw,site_name,War Taung,War Taung
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Pyi Taw Thar ward,Pyi Taw Thar ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,"Pyi Taw Thar ward, (COC)","Pyi Taw Thar ward, (COC)"
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Pyi Taw Thar ward,Pyi Taw Thar ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Train Station,Train Station
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Shan Ywar Ward,Shan Ywar Ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Nay Pu Khan,Nay Pu Khan
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Shan Ywar Ward,Shan Ywar Ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Hman Kyaung,Hman Kyaung
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Pyi Taw Thar ward,Pyi Taw Thar ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Kawi Yadanar,Kawi Yadanar
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Myo Thit Ward,Myo Thit Ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Myo Ma Shwe Kyaung,Myo Ma Shwe Kyaung
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Shan Ywar Ward,Shan Ywar Ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Shan Ywar Monastery,Shan Ywar Monastery
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Shan Ywar Ward,Shan Ywar Ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Thein Kyaung Monastery,Thein Kyaung Monastery
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Pyi Taw Thar ward,Pyi Taw Thar ward
Rakhine,Kyauktaw,Kyauktaw Town,site_name,Mahar Kan Gyi Shin,Mahar Kan Gyi Shin
Rakhine,Kyauktaw,Nyaung Chaung,site_name,Nyaung Chaung,Nyaung Chaung
Rakhine,Kyauktaw,Nyaung Chaung,site_name,Nyaung Chaung,Nyaung Chaung
Rakhine,Minbya,San Bar Lay,site_name,Thay Kan,Thay Kan
Rakhine,Minbya,San Bar Lay,site_name,Thay Kan,Thay Kan
Rakhine,Minbya,Kin Seik,site_name,Tha Htay Kone,Tha Htay Kone
Rakhine,Minbya,Kin Seik,site_name,Tha Htay Kone,Tha Htay Kone
Rakhine,Minbya,Pale Pauk,site_name,Palay Pauk,Palay Pauk
Rakhine,Minbya,Pale Pauk,site_name,Palay Pauk,Palay Pauk
Rakhine,Minbya,San Bar Lay,site_name,Ann Thar,Ann Thar
Rakhine,Minbya,San Bar Lay,site_name,Ann Thar,Ann Thar
Rakhine,Minbya,Na Yan,site_name,Na Yan (Dhamar Yone),Na Yan (Dhamar Yone)
Rakhine,Minbya,Na Yan,site_name,Na Yan (Dhamar Yone),Na Yan (Dhamar Yone)
Rakhine,Minbya,Na Yan,site_name,Na Yan Monastey,Na Yan Monastey
Rakhine,Minbya,Na Yan,site_name,Na Yan Monastey,Na Yan Monastey
Rakhine,Minbya,Min Zi,site_name,War Taung,War Taung
Rakhine,Minbya,Min Zi,site_name,War Taung,War Taung
Rakhine,Mrauk-U,Phra Hla,site_name,Phra Hla,Phra Hla
Rakhine,Mrauk-U,Phra Hla,site_name,Phra Hla,Phra Hla
Rakhine,Mrauk-U,Tin Htein Kan,site_name,Tin Htain Kan,Tin Htain Kan
Rakhine,Mrauk-U,Tin Htein Kan,site_name,Tin Htain Kan,Tin Htain Kan
Rakhine,Mrauk-U,Wet Hla,site_name,Wa Hla,Wa Hla
Rakhine,Mrauk-U,Wet Hla,site_name,Wa Hla,Wa Hla
Rakhine,Mrauk-U,Ka La Chaung,site_name,Ka La Chaung,Ka La Chaung
Rakhine,Mrauk-U,Ka La Chaung,site_name,Ka La Chaung,Ka La Chaung
Rakhine,Mrauk-U,Pu Zun Pe,site_name,Pu Zun Pe,Pu Zun Pe
Rakhine,Mrauk-U,Pu Zun Pe,site_name,Pu Zun Pe,Pu Zun Pe
Rakhine,Mrauk-U,Taung Myint,site_name,Taung Myint,Taung Myint
Rakhine,Mrauk-U,Taung Myint,site_name,Taung Myint,Taung Myint
Rakhine,Mrauk-U,Pe Pe Yin,site_name,Pe Pe Yin Monastery,Pe Pe Yin Monastery
Rakhine,Mrauk-U,Pe Pe Yin,site_name,Pe Pe Yin Monastery,Pe Pe Yin Monastery
Rakhine,Mrauk-U,Tin Htein Kan,site_name,Ywar Thit Kay,Ywar Thit Kay
Rakhine,Mrauk-U,Tin Htein Kan,site_name,Ywar Thit Kay,Ywar Thit Kay
Rakhine,Mrauk-U,Na Kan,site_name,Na Kan,Na Kan
Rakhine,Mrauk-U,Na Kan,site_name,Na Kan,Na Kan
Rakhine,Myebon,Myebon Town,site_name,Ah Ngu Monastery,Ah Ngu Monastery
Rakhine,Myebon,Moe Thee Nat Taung,site_name,Kam Htaunt Gyi,Kam Htaunt Gyi
Rakhine,Myebon,Moe Thee Nat Taung,site_name,Kam Htaunt Gyi,Kam Htaunt Gyi
Rakhine,Myebon,Pin Kat Taung Maw,site_name,Pin Khat Taung Maw,Pin Khat Taung Maw
Rakhine,Myebon,Pin Kat Taung Maw,site_name,Pin Khat Taung Maw,Pin Khat Taung Maw
Rakhine,Myebon,Moe Thee Nat Taung,site_name,Kyee Kaung Taung,Kyee Kaung Taung
Rakhine,Myebon,Moe Thee Nat Taung,site_name,Kyee Kaung Taung,Kyee Kaung Taung
Rakhine,Myebon,Moe Thee Nat Taung,site_name,Taung Gyi Yin,Taung Gyi Yin
Rakhine,Myebon,Moe Thee Nat Taung,site_name,Taung Gyi Yin,Taung Gyi Yin
Rakhine,Myebon,Yet Chaung,site_name,Yet Chaung,Yet Chaung
Rakhine,Myebon,Yet Chaung,site_name,Yet Chaung,Yet Chaung
Rakhine,Myebon,Yae Shin,site_name,Yae Shin,Yae Shin
Rakhine,Myebon,Yae Shin,site_name,Yae Shin,Yae Shin
Rakhine,Myebon,Yet Chaung,site_name,Pya Thone,Pya Thone
Rakhine,Myebon,Yet Chaung,site_name,Pya Thone,Pya Thone
Rakhine,Pauktaw,Saing Toke,site_name,Saing Toke,Saing Toke
Rakhine,Pauktaw,Saing Toke,site_name,Sai Toke,Sai Toke
Rakhine,Ponnagyun,Ray Phyu Kan,site_name,Industrial Zone,Industrial Zone
Rakhine,Ponnagyun,Ponnagyun Town,site_name,San Pya 3,San Pya 3
Rakhine,Ponnagyun,Ponnagyun Town,site_name,Kay Mar Yar Ma Monastery,Kay Mar Yar Ma Monastery
Rakhine,Ponnagyun,Ponnagyun Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Ponnagyun,Ah Lel Chaung,site_name,Ah Lel Chaung,Ah Lel Chaung
Rakhine,Ponnagyun,Ah Lel Chaung,site_name,Ah Lel Chaung,Ah Lel Chaung
Rakhine,Ponnagyun,Ah Lel Chaung,site_name,Industrial Zone,Industrial Zone
Rakhine,Ponnagyun,Thea Taw,site_name,Ban Bwee,Ban Bwee
Rakhine,Ponnagyun,Thea Taw,site_name,Ban Bwee,Ban Bwee
Rakhine,Ponnagyun,Thea Taw,site_name,Industrial Zone,Industrial Zone
Rakhine,Ponnagyun,Ah Htet Myat Hle,site_name,Ah Htet Myat Hle,Ah Htet Myat Hle
Rakhine,Ponnagyun,Ah Htet Myat Hle,site_name,Ah Htet Myat Hle,Ah Htet Myat Hle
Rakhine,Ponnagyun,Ah Htet Myat Hle,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Lan Ma Taw (South) Ward,Lan Ma Taw (South) Ward
Rakhine,Sittwe,Sittwe Town,site_name,Ka Yu Chaung,Ka Yu Chaung
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Bauk Thee Su Ward,Bauk Thee Su Ward
Rakhine,Sittwe,Sittwe Town,site_name,Say Gyi,Say Gyi
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Ma Gyi Myaing Ward,Ma Gyi Myaing Ward
Rakhine,Sittwe,Sittwe Town,site_name,Ah Lo Taw Pyae,Ah Lo Taw Pyae
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Set Yon Su Ward,Set Yon Su Ward
Rakhine,Sittwe,Sittwe Town,site_name,Tay Zar Rarma Ka Ma Htan,Tay Zar Rarma Ka Ma Htan
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Kon Tan Ward,Kon Tan Ward
Rakhine,Sittwe,Sittwe Town,site_name,Mahar Thima Wan Tha,Mahar Thima Wan Tha
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Pyi Taw Thar Ward,Pyi Taw Thar Ward
Rakhine,Sittwe,Sittwe Town,site_name,Su Taung Pyae (Pyi Taw Thar),Su Taung Pyae (Pyi Taw Thar)
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Kon Tan Ward,Kon Tan Ward
Rakhine,Sittwe,Sittwe Town,site_name,Da Khaung (Kon Tan),Da Khaung (Kon Tan)
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Kyat Taw Pyin,site_name,Zee Taw,Zee Taw
Rakhine,Sittwe,Kyat Taw Pyin,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Ywar Gyi North,Ywar Gyi North
Rakhine,Sittwe,Sittwe Town,site_name,Thaw Bi Tar Yarma Monastery,Thaw Bi Tar Yarma Monastery
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Kyae Taw,site_name,Shwe Pyi Thar Monastery,Shwe Pyi Thar Monastery
Rakhine,Sittwe,Kyae Taw,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Kon Tan Ward,Kon Tan Ward
Rakhine,Sittwe,Sittwe Town,site_name,Maha Zayya Thihti Pahtan,Maha Zayya Thihti Pahtan
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Min Gan ward,Min Gan ward
Rakhine,Sittwe,Sittwe Town,site_name,May Yu Dama Set Khu,May Yu Dama Set Khu
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Lan Ma Taw (South) Ward,Lan Ma Taw (South) Ward
Rakhine,Sittwe,Sittwe Town,site_name,Ah Myo Thar Monastery,Ah Myo Thar Monastery
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Min Gan ward,Min Gan ward
Rakhine,Sittwe,Sittwe Town,site_name,Wi Ba Za Wardi,Wi Ba Za Wardi
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Da Nya Wa Di Ward,Da Nya Wa Di Ward
Rakhine,Sittwe,Sittwe Town,site_name,Damma Yar Ma,Damma Yar Ma
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Da Nya Wa Di Ward,Da Nya Wa Di Ward
Rakhine,Sittwe,Sittwe Town,site_name,Nan Shwe Gu,Nan Shwe Gu
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Kan Taw Gyi,Kan Taw Gyi
Rakhine,Sittwe,Sittwe Town,site_name,Mahar Mu Ni Vihara,Mahar Mu Ni Vihara
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Bauk Thee Su Ward,Bauk Thee Su Ward
Rakhine,Sittwe,Sittwe Town,site_name,Gaw Thi Thar Yone,Gaw Thi Thar Yone
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Pyi Taw Thar Ward,Pyi Taw Thar Ward
Rakhine,Sittwe,Sittwe Town,site_name,Buddha Maw,Buddha Maw
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Ywar Gyi (South) Ward,Ywar Gyi (South) Ward
Rakhine,Sittwe,Sittwe Town,site_name,Ma Ni Yadanar,Ma Ni Yadanar
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Min Gan Ward,Min Gan Ward
Rakhine,Sittwe,Sittwe Town,site_name,Oak Thalin (Mingan),Oak Thalin (Mingan)
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Set Yon Su Ward,Set Yon Su Ward
Rakhine,Sittwe,Sittwe Town,site_name,Nga Sin Yine Chaung Monaster,Nga Sin Yine Chaung Monaster
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Set Yon Su Ward,Set Yon Su Ward
Rakhine,Sittwe,Sittwe Town,site_name,Aung Thiri Monastery,Aung Thiri Monastery
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Kon Tan Ward,Kon Tan Ward
Rakhine,Sittwe,Sittwe Town,site_name,Thu Di Tar Yone (New),Thu Di Tar Yone (New)
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,,site_name,Sut Yoe Kya Ward,Sut Yoe Kya Ward
Rakhine,Sittwe,,site_name,Sat Roe Kya,Sat Roe Kya
Rakhine,Sittwe,,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Koung Doke Khar,site_name,Baw Du Pha (Aung Pin Lel),Baw Du Pha (Aung Pin Lel)
Rakhine,Sittwe,Koung Doke Khar,site_name,Industrial Zone,Industrial Zone
Rakhine,Myebon,,site_name,Myebon Town,Myebon Town
Rakhine,Myebon,,site_name,Kan Thar Htwet Wa Ward,Kan Thar Htwet Wa Ward
Rakhine,Myebon,,site_name,Industrial Zone,Industrial Zone
Rakhine,Myebon,,site_name,Myebon Town,Myebon Town
Rakhine,Myebon,,site_name,Taung Paw (Ku Lar Taung Ward),Taung Paw (Ku Lar Taung Ward)
Rakhine,Myebon,,site_name,Industrial Zone,Industrial Zone
Rakhine,Kyaukpyu,Gone Chwin,site_name,Kyauk Ta Lone,Kyauk Ta Lone
Rakhine,Kyaukpyu,Gone Chwin,site_name,Industrial Zone,Industrial Zone
Rakhine,Rathedaung,Nyaung Pin Gyi,site_name,Nyaung Pin Gyi (Ku Lar),Nyaung Pin Gyi (Ku Lar)
Rakhine,Rathedaung,Nyaung Pin Gyi,site_name,Industrial Zone,Industrial Zone
Rakhine,Rathedaung,Ah Nauk Pyin,site_name,Anauk Pyin,Anauk Pyin
Rakhine,Rathedaung,Ah Nauk Pyin,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Ah Nauk San Pya Ward,site_name,Basara,Basara
Rakhine,Sittwe,Ah Nauk San Pya Ward,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Min Gan ward,site_name,Set Yone Su-3,Set Yone Su-3
Rakhine,Sittwe,Min Gan ward,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Say Tha Mar,site_name,Ohn Taw Gyi (North),Ohn Taw Gyi (North)
Rakhine,Sittwe,Say Tha Mar,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Say Tha Mar,site_name,Ohn Taw Gyi (South),Ohn Taw Gyi (South)
Rakhine,Sittwe,Say Tha Mar,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Bu May,site_name,Thea Chaung Ku Lar,Thea Chaung Ku Lar
Rakhine,Sittwe,Bu May,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Bu May,site_name,Dar Paing Ywar Haung,Dar Paing Ywar Haung
Rakhine,Sittwe,Bu May,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Say Tha Mar,site_name,Say Tha Mar Gyi,Say Tha Mar Gyi
Rakhine,Sittwe,Say Tha Mar,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Say Tha Mar,site_name,Ohn Taw Shey,Ohn Taw Shey
Rakhine,Sittwe,Say Tha Mar,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Khaung Doke Kar,site_name,Khaung Doke Khar 1,Khaung Doke Khar 1
Rakhine,Sittwe,Khaung Doke Kar,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Khaung Doke Kar,site_name,Khaung Doke Khar-2,Khaung Doke Khar-2
Rakhine,Sittwe,Khaung Doke Kar,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Ywar Thit Kay,site_name,Thet Kae Pyin,Thet Kae Pyin
Rakhine,Sittwe,Ywar Thit Kay,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Sittwe Town,site_name,Set Yone Su,Set Yone Su
Rakhine,Sittwe,Sittwe Town,site_name,Industrial Zone,Industrial Zone
Rakhine,Sittwe,Thin Pone Tan,site_name,Thin Pone Tan,Thin Pone Tan
Rakhine,Sittwe,Thin Pone Tan,site_name,Industrial Zone,Industrial Zone
